state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,10.3.4,Number of children (more than 16 years old) given TT16,TOTAL,1143,1974,1594,478,586,408,288,444,5,18,151,145,7234
,10.3.5.a,Number of cases of Abscess reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,,,,,,,,,,,,,
,10.3.5.b,Number of cases of Death reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,,,,,,,,,,,,,
,10.3.5.c,Number of cases of other complications reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,,,,,,,,,,,,,
,10.4.1,Number of Immunisation sessions planned to be held during the month,TOTAL,419,431,528,485,540,528,546,596,547,521,533,556,6230
,10.4.2,Number of Immunisation sessions held during the month,TOTAL,387,419,481,463,498,476,515,538,516,527,505,545,5870
,10.4.3,Number of Immunisation sessions held during the month where ASHAs were present,TOTAL,348,407,432,453,506,490,472,495,479,519,458,517,5576
,10.5.1,Number of children (more than 16 months old) received Japanese Encephalitis (JE) vaccination,TOTAL,,,,,,,,,,,,,
,11.1.1,Number of children (9 months to 5 years old) administered 1st dose of Vitamin A (Dose-1),TOTAL,590,668,707,711,702,642,800,778,630,754,733,763,8478
,11.1.2,Number of children (9 months to 5 years old) were administered 5th dose of Vitamin A (Dose-5),TOTAL,418,500,430,379,513,528,312,447,354,434,594,439,5348
,11.1.3,Number of children (9 months to 5 years old) administered 9th dose of Vitamin A (Dose-9),TOTAL,573,1615,1427,1190,545,366,371,484,255,239,287,258,7610
,12.1,Number of cases of Diptheria reported in children below 5 years of age,TOTAL,,,,,,,,,,,,,
,12.2,Number of cases of Pertusis reported in children below 5 years of age,TOTAL,,,,,,,,,,,,,
,12.3,Number of cases of Tetanus neonatarum reported in children below 5 years of age,TOTAL,,,,,,,,,,,,,
,12.4,Number of cases of Tetanus other than neonatarum reported in children below 5 years of age,TOTAL,,,,,,,,,,,,,
,12.5,Number of cases of Polio reported in children below 5 years of age,TOTAL,,,,,,,,,,,,,
,12.6,Number of cases of Measles reported in children below 5 years of age,TOTAL,8,16,31,19,16,20,30,30,2,5,6,6,189
,12.7,Number of cases of Diarrhoea and Dehydration reported in children below 5 years of age,TOTAL,651,524,1313,553,738,458,817,641,586,531,810,968,8590
,12.8,Number of cases of Malaria reported in children below 5 years of age,TOTAL,57,2,,,,,,,,,,,59
,12.9,Number of children below 5 years of age admitted with Respiratory Infections,TOTAL,99,46,80,103,29,18,58,148,47,129,125,164,1046
,13.1,Number of Patients operated for cataract,TOTAL,,59,58,,,,215,,,,,,332
,13.2,Number of Intraocular Lens(IOL) implantations,TOTAL,,65,58,,,,201,,,,,,324
,13.3,Number of School children detected with Refractive errors,TOTAL,,2,28,21,20,32,10,43,8,20,27,32,243
,13.4,Number of children provided free glasses,TOTAL,,,,,,,,,,,,,
,13.5,Number of eyes collected through eye donation,TOTAL,,,,,,,,,,,,,
,13.6,Number of eyes utilised for corneal transplant,TOTAL,,,,,,,,,,,,,
,14.01,Number of CHC or SDH or DH functioning as First Referral units (FRUs),TOTAL,1,1,1,1,2,2,2,1,4,1,1,5,-1
,14.02,Number of PHCs functioning 24X7 with atleast 3 Staff Nurses,TOTAL,7,7,7,7,7,7,7,7,10,7,7,10,-1
,14.03,Number of Anganwadi centres reported to have conducted VHNDs,TOTAL,297,392,345,434,418,487,427,462,415,428,510,577,-1
,14.04,Number of facilities having a Rogi Kalyan Samiti (RKS),TOTAL,8,8,8,8,16,16,17,8,8,8,8,8,-1
,14.05,Number of RKS meetings held during the month,TOTAL,8,8,8,11,9,10,15,15,9,8,11,17,129
,14.06,Number of facilities having Ambulance services (Assured Referral Services),TOTAL,8,8,8,8,16,16,16,8,11,54,8,12,-1
,14.07,Total Number of times the Ambulance was used for transporting patients during the month,TOTAL,,,,65,85,56,185,176,120,64,122,142,1015
,14.08,Number of Institutions having Operational Sick New Born and Child Care Units (SNCU),TOTAL,,,,,,,,,,,,4,-1
,14.09,Number of functional Laproscopes in CHC/SDH/DH,TOTAL,,,,,,,,,,,,,-1
,14.10.1.a,Number of male patients admitted (Inpatients) during the month,1. Children,17,83,126,150,133,119,278,98,65,76,87,103,1335
,,,2. Adults,41,230,243,372,314,285,347,245,219,159,517,230,3202
,14.10.1.b,Number of female patients (Inpatients) admitted during the month,1. Children,22,81,108,171,178,179,148,162,84,124,133,126,1516
,,,2. Adults,59,319,369,441,529,387,571,489,305,308,596,343,4716
,14.10.1.c,Total number of patients admitted (Inpatients) during the month (sum of items 14.10.1.a and 14.10.1.b),1. Children,39,164,234,321,311,298,426,260,149,200,220,229,2851
,,,2. Adults,100,549,612,813,843,672,918,734,524,467,1113,573,7918
,14.10.2.a,Number of death cases of Inpatient males,TOTAL,1,1,4,4,2,2,6,1,3,1,2,1,28
,14.10.2.b,Number of death cases of Inpatient females,TOTAL,2,2,1,6,5,5,2,,,1,2,3,29
,14.10.2.c,Number of cases of death of Inpatients (sum of items 14.10.2.a and 14.10.2.b),TOTAL,3,3,5,10,7,7,8,1,3,2,4,4,57
,14.11,In-Patient Head Count at midnight,TOTAL,,164,341,359,425,127,113,125,51,45,342,143,2235
,14.12.1,OPD attendance (All),TOTAL,7620,18163,25142,22879,24497,16907,19887,36135,19906,20036,30424,32885,274481
,14.13.1,Number of major operations carried out using general or spinal anaesthesia,TOTAL,,,2,9,15,23,11,20,15,12,7,,114
,14.13.1A,"Out of 14.13.1,Gynecology- Hysterectomy surgeries",TOTAL,,,,,,,,,,,,,
,14.13.2,Number of minor operations carried out without anaesthesia or using local anaesthesia,TOTAL,,64,194,253,261,105,225,212,183,148,328,284,2257
,14.14.a,Number of patients given AYUSH treatment,TOTAL,,52,,,,,,,,,,,52
,14.14.b,Number of patients on whom Dental Procedure was conducted,TOTAL,263,631,990,878,957,571,984,892,551,1029,1020,993,9759
,14.14.c,Number of Adolescents counselled,TOTAL,263,302,17,,,178,177,192,157,145,221,306,1958
,15.1.1.a,Number of Haemoglobin (Hb) tests conducted,TOTAL,106,1447,1234,670,1796,1029,802,1023,458,456,741,601,10363
,15.1.1.b,"Out of the total number of Hb tests conducted, number of cases having Hb less than 7gm/dl",TOTAL,3,35,39,8,55,85,50,52,31,34,26,54,472
,15.1.2.a,Number of HIV tests conducted on males,1. Number tested,,91,35,100,154,40,93,182,16,116,223,150,1200
,,,2. Number Positive,,1,,,,,,,,1,,,2
,15.1.2.b,Number of HIV tests conducted on Female-Non ANC (i.e. non pregnant females),1. Number tested,,190,95,181,209,40,20,239,27,119,174,227,1521
,,,2. Number Positive,,,,,,,,,,1,,,1
,15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),1. Number tested,,324,119,223,172,51,248,251,102,188,173,281,2132
,,,2. Number Positive,,,,,,,1,,,,,,1
,15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),1. Number tested,,605,249,504,535,131,361,672,145,423,570,658,4853
,,,2. Number Positive,,1,,,,,1,,,2,,,4
,15.2,Number of Widal tests conducted,Number tested,,18,30,30,40,36,38,15,6,,15,15,243
,15.3.a,Number of VDRL tests conducted on males,Number tested,27,30,,84,180,40,93,182,53,,224,210,1123
,15.3.b,Number of VDRL tests conducted on Female-Non ANC (i.e. non pregnant females),Number tested,,185,19,151,205,41,176,239,23,89,174,238,1540
,15.3.c,Number of VDRL tests conducted on Female with ANC (i.e. pregnant females),Number tested,61,343,10,300,270,161,376,330,107,214,329,849,3350
,15.3.d,Total number of VDRL tests conducted (sum of items 15.3.a to 15.3.c),Number tested,88,558,29,535,655,242,645,751,183,303,727,1297,6013
,15.4.1,Number of blood smears examined for Malaria,TOTAL,7,461,649,588,304,160,120,133,30,21,192,61,2726
,15.4.2,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Vivax",TOTAL,7,972,,1,2,,,,14,,1,,997
,15.4.3,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Falciparum",TOTAL,,,,,,,,,,,,,
,16.1.1,Stock position of DPT vaccines,1. Balance From Previous Month,1175,2430,1485,3773,4242,3188,4387,4772,4056,8789,5687,4982,48966
,,,2. Stocks Received,2235,266,3529,2179,1598,2385,2355,276,143,1251,173,2475,18865
,,,3. Unusable Stock,3,,,,,,,,2,,4,1,10
,,,4. Stock Distributed,984,1394,1251,1577,2942,1316,1862,1115,1167,2037,948,1071,17664
,,,5. Total Stock,2423,1302,3763,4375,2898,4257,4880,3933,3030,8003,4908,6385,50157
,16.1.1A,Stock Position of Pentavalent,1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.2,Stock position of OPV vaccines,1. Balance From Previous Month,4050,4886,2563,4316,4856,2800,4293,3541,2475,5834,4396,3824,47834
,,,2. Stocks Received,2171,190,3455,3152,214,3301,2200,650,194,2322,424,159,18432
,,,3. Unusable Stock,6,,,,,,1,,,5,2,3,17
,,,4. Stock Distributed,1307,1576,300,2531,2315,1857,2875,1791,1687,2835,1209,1025,21308
,,,5. Total Stock,4908,3500,5718,4937,2755,4244,3617,2400,982,5316,3609,2955,44941
,16.1.3,Stock position of TT vaccines,1. Balance From Previous Month,3027,4013,1740,3633,3297,2954,3180,3825,3849,8194,6481,7240,51433
,,,2. Stocks Received,3317,446,4477,2188,364,1468,2319,320,97,1156,1086,1356,18594
,,,3. Unusable Stock,8,,,,,,,,,,7,,15
,,,4. Stock Distributed,2330,3024,2599,2398,768,1279,1037,558,788,1004,430,562,16777
,,,5. Total Stock,4006,1435,3618,3423,2893,3143,4462,3587,3158,8346,7130,8034,53235
,16.1.4,Stock position of DT vaccines,1. Balance From Previous Month,2986,2380,1154,680,394,443,392,195,335,1208,1146,1221,12534
,,,2. Stocks Received,797,276,42,25,6,89,13,,18,1,11,2,1280
,,,3. Unusable Stock,30,,,,,,,,,,,6,36
,,,4. Stock Distributed,1391,1884,521,195,82,91,37,12,15,16,19,22,4285
,,,5. Total Stock,2362,772,675,510,318,441,368,183,338,1193,1138,1195,9493
,16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,2245,1753,1381,1057,2511,2075,3590,2398,4422,12942,11443,11920,57737
,,,2. Stocks Received,128,166,441,2112,272,2160,2274,214,80,1644,592,1194,11277
,,,3. Unusable Stock,5,,,,,,,,,2,1,3,11
,,,4. Stock Distributed,646,649,763,603,750,674,1022,463,717,841,237,273,7638
,,,5. Total Stock,1722,1270,1059,2566,2033,3561,4842,2149,3785,13743,11797,12838,61365
,16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,1608,1231,1197,973,1336,988,1784,4436,1933,3836,3260,3200,25782
,,,2. Stocks Received,121,173,332,1154,225,1314,1076,214,98,967,103,1022,6799
,,,3. Unusable Stock,6,,,,,,2,,,5,6,5,24
,,,4. Stock Distributed,445,517,541,674,650,552,664,675,481,704,266,359,6528
,,,5. Total Stock,1278,887,988,1453,911,1750,2194,3975,1550,4094,3091,3858,26029
,16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,,,,,,,90,,,733,,601,1424
,,,2. Stocks Received,,,,,,131,178,,,30,,40,379
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,51,155,,,89,,102,397
,,,5. Total Stock,0,0,0,0,0,80,113,0,0,674,0,539,1406
,16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,3731,4820,4137,4941,3754,3060,2564,648,4564,11393,8855,9271,61738
,,,2. Stocks Received,2209,171,363,2112,193,485,45,4100,133,1113,1076,243,12243
,,,3. Unusable Stock,4,,,,,,,,,1,,4,9
,,,4. Stock Distributed,1123,1016,1338,1405,953,1223,1913,229,1536,2226,687,743,14392
,,,5. Total Stock,4813,3975,3162,5648,2994,2322,696,4519,3161,10279,9244,8767,59580
,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,207,,354,543,171,1389,2543,1540,2469,2402,1605,2335,15558
,,,2. Stocks Received,80,,,,,101,139,,130,205,115,10,780
,,,3. Unusable Stock,14,,,,,,2,,,1,2,,19
,,,4. Stock Distributed,75,,3,72,50,330,139,119,161,124,157,158,1388
,,,5. Total Stock,198,0,351,471,121,1160,2541,1421,2438,2482,1561,2187,14931
,16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,19565,,8376,13050,1150,20500,31473,6860,15990,10767,6650,26591,160972
,,,2. Stocks Received,,,1000,,,11153,8574,500,2200,16200,14690,14280,68597
3. Unusable Stock,,,5170,,,,,,,,,,10,,5180,
4. Stock Distributed,,,,,1665,3005,1150,6425,16255,6890,5260,5110,8437,6790,60987,
5. Total Stock,,,14395,0,7711,10045,0,25228,23792,470,12930,21857,12893,34081,163402,
16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,2042,,1121,3554,1750,8257,12311,6699,11061,8423,4632,4782,64632,
,,2. Stocks Received,566,,200,500,1000,429,2769,200,1630,2550,1126,2300,13270,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,917,,475,1162,600,1631,4746,1974,2794,1920,1573,892,18684,
,,5. Total Stock,1691,0,846,2892,2150,7055,10334,4925,9897,9053,4185,6190,59218,
16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,,,,,,33,7078,,33,20,13,13,7190,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,5695,,6,,13,4,5718,
,,5. Total Stock,0,0,0,0,0,33,1383,0,27,20,0,9,1472,
16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,,,,,,56,51,,94,68,29,23,321,
,,2. Stocks Received,,,,,,,70,,,,,3,73,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,5,15,,7,13,6,7,53,
,,5. Total Stock,0,0,0,0,0,51,106,0,87,55,23,19,341,
16.3.02,Stock Position of Gloves,1. Balance From Previous Month,540,,,,,1550,1455,,1588,1633,1560,1365,9691,
,,2. Stocks Received,200,,,,,705,150,,755,171,140,1243,3364,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,122,,,,,300,95,,387,531,634,857,2926,
,,5. Total Stock,618,0,0,0,0,1955,1510,0,1956,1273,1066,1751,10129,
16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,,,,,,,,,,,,3,3,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,3,3,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,,,,,,,3860,,,340,,18220,22420,
,,2. Stocks Received,,,,,,,,,,9000,,,9000,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,3660,,,4620,,4460,12740,
,,5. Total Stock,0,0,0,0,0,0,200,0,0,4720,0,13760,18680,
16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,,,,,,,23710,,,,,,23710,
,,2. Stocks Received,,,,,,,7500,,,,,,7500,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,2370,,,,,,2370,
,,5. Total Stock,0,0,0,0,0,0,28840,0,0,0,0,0,28840,
16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,16417,16860,171495,192805,45875,158510,506238,359629,3267328,2566742,2500141,2449331,12251371,
,,2. Stocks Received,136200,36600,28000,6000,11200,73600,25360,,59060,,17500,78799,472319,
,,3. Unusable Stock,114,,,,,,,,,,,,114,
,,4. Stock Distributed,34583,33824,35020,30340,19585,30360,67150,15837,48106,39091,47048,73960,474904,
,,5. Total Stock,117920,19636,164475,168465,37490,201750,464448,343792,3278282,2527651,2470593,2454170,12248672,
16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,14000,25315,297,274,133,7631,25145,2090,3916,9673,2581,36058,127113,
,,2. Stocks Received,,2500,,,,284,1121,,288,,900,422,5515,
,,3. Unusable Stock,1100,,,,,,,,,,,,1100,
,,4. Stock Distributed,100,11553,38,65,20,71,2821,72,265,335,210,1795,17345,
,,5. Total Stock,12800,16262,259,209,113,7844,23445,2018,3939,9338,3271,34685,114183,
16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,,,31100,,,7515,5500,,4510,28270,25870,17260,120025,
,,2. Stocks Received,,,,,,1000,2000,,1100,500,,4150,8750,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,900,,,1940,360,,720,3350,8918,5894,22082,
,,5. Total Stock,0,0,30200,0,0,6575,7140,0,4890,25420,16952,15516,106693,
16.3.10,Stock Position of Vitamin A solution,1. Balance From Previous Month,169,167,247,165,85,5218,6346,71,20508,21934,20723,14432,90065,
,,2. Stocks Received,10,,10,7,487,1257,7229,,1006,2400,95,2659,15160,
,,3. Unusable Stock,,,,,,,,,,2,,,2,
,,4. Stock Distributed,32,45,47,29,140,469,1390,3,588,1041,1299,1135,6218,
,,5. Total Stock,147,122,210,143,432,6006,12185,68,20926,23291,19519,15956,99005,
16.3.11,Stock of ORS (New WHO formulation),1. Balance From Previous Month,483,1113,1874,1860,1048,844,6401,3849,7143,7231,5115,5860,42821,
,,2. Stocks Received,300,250,1100,350,,800,651,,950,640,,372,5413,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,113,173,564,211,204,303,754,111,660,455,525,511,4584,
,,5. Total Stock,670,1190,2410,1999,844,1341,6298,3738,7433,7416,4590,5721,43650,
16.4.1,Stock Position of 0.1 ml Syringes(AD),1. Balance From Previous Month,3647,2954,3970,5075,5398,7914,9502,7872,9514,9284,6529,7706,79365,
,,2. Stocks Received,425,1091,2153,1578,1740,2309,1354,520,1042,249,1215,1817,15493,
,,3. Unusable Stock,44,,,,,,,,232,5,3,3,287,
,,4. Stock Distributed,708,601,816,1167,703,1375,1209,605,1003,844,399,527,9957,
,,5. Total Stock,3320,3444,5307,5486,6435,8848,9647,7787,9321,8684,7342,8993,84614,
16.4.2,Stock Position of 0.5 ml Syringes(AD),1. Balance From Previous Month,15797,16399,20375,20614,15912,16665,18093,10248,18537,14643,8730,14187,190200,
,,2. Stocks Received,6026,9830,6380,7840,5530,7940,1480,5600,1690,9620,5320,5392,72648,
,,3. Unusable Stock,5,,,,,,,,,6,4,4,19,
,,4. Stock Distributed,5639,10421,6029,9974,6172,7151,6789,3453,5055,5713,3191,4669,74256,
,,5. Total Stock,16179,15808,20726,18480,15270,17454,12784,12395,15172,18544,10855,14906,188573,
16.4.3,Stock Position of 5.0 ml Syringes(Disposable),1. Balance From Previous Month,4062,2676,6219,5965,4704,8071,9555,7211,9449,8640,8178,8535,83265,
,,2. Stocks Received,1478,1900,1050,315,20,1420,640,1000,425,1430,160,2177,12015,
,,3. Unusable Stock,,,,,,,,,4,6,,,10,
,,4. Stock Distributed,1134,762,1055,928,306,654,908,514,583,710,454,664,8672,
,,5. Total Stock,4406,3814,6214,5352,4418,8837,9287,7697,9287,9354,7884,10048,86598,
17.1,Number of cases of Infant deaths within 24 hrs of birth,TOTAL,,,,,,,2,,3,2,1,,8,
17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,1. Up to 1 Weeks of Birth,,,,,,,,,,,,,,
,,2. Between 1 week & 4 weeks of birth,,,,,,,2,,,,4,,6,
,,3. Total,,,,,,,2,,,,4,,6,
17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,1. Up to 1 Weeks of Birth,,1,,,,,,,,,,,1,
,,2. Between 1 week & 4 weeks of birth,,,,,,,,,,,,,,
,,3. Total,,1,,,,,,,,,,,1,
17.2.3,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being LBW,1. Up to 1 Weeks of Birth,,,,,,,1,,,,2,,3,
,,2. Between 1 week & 4 weeks of birth,,,,,,,,,,1,,,1,
,,3. Total,,,,,,,1,,,1,2,,4,
17.2.4,"Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being other than Sepsis, Asphyxia and LBW",1. Up to 1 Weeks of Birth,,,,,,,2,,,,,4,6,
