state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,,5. Total Stock,163724,403482,157460,133980,119502,124865,185989,181821,191631,143815,149902,115020,2071191,
16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,211464,217729,245872,253195,273000,230809,243361,259945,243646,231071,227938,255832,2893862,
,,2. Stocks Received,19400,30691,20930,34015,14600,3865,5000,16735,27846,24915,60455,38602,297054,
,,3. Unusable Stock,11024,10636,6999,900,8977,8977,7962,16645,12395,10827,14469,22674,132485,
,,4. Stock Distributed,5966,12968,12592,16102,13467,13393,41823,59521,61277,78132,78406,77224,470871,
,,5. Total Stock,213874,224816,247211,270208,265156,212304,198576,200514,197820,167027,195518,194536,2587560,
16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,22768,28058,31614,40580,23570,23024,31003,20330,18726,23162,26329,30538,319702,
,,2. Stocks Received,14150,3950,30300,5350,16140,21574,10400,8464,10624,18864,24378,28888,193082,
,,3. Unusable Stock,8000,7001,6151,3301,3981,2400,4350,1400,3540,630,1015,836,42605,
,,4. Stock Distributed,8580,7893,16765,13909,15305,16351,18526,12798,12792,20190,18909,13905,175923,
,,5. Total Stock,20338,17114,38998,28720,20424,25847,18527,14596,13018,21206,30783,44685,294256,
16.3.02,Stock Position of Gloves,1. Balance From Previous Month,92537,109855,112761,69290,58120,53415,60323,63226,76928,49524,75896,62032,883907,
,,2. Stocks Received,34975,14780,5262,13950,19400,39700,33850,36775,25500,50950,22025,74525,371692,
,,3. Unusable Stock,2500,4600,425,2000,5,1500,,1800,2800,1200,4060,15520,36410,
,,4. Stock Distributed,33822,21979,22880,20731,31070,28072,28631,31423,36408,36749,39029,33373,364167,
,,5. Total Stock,91190,98056,94718,60509,46445,63543,65542,66778,63220,62525,54832,87664,855022,
16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,5974,2803,11850,327,8021,5277,5877,554,485,480,1540,1383,44571,
,,2. Stocks Received,6500,,82022,6017,90,,,5,100,1300,200,2000,98234,
,,3. Unusable Stock,,,,5,,,300,,,,5,,310,
,,4. Stock Distributed,9670,,37405,1082,90,205,5013,101,307,297,347,503,55020,
,,5. Total Stock,2804,2803,56467,5257,8021,5072,564,458,278,1483,1388,2880,87475,
16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,5820,52190,207517,174710,147805,97820,87680,76010,119690,107890,75785,35410,1188327,
,,2. Stocks Received,83120,202900,61200,49295,6900,9100,20150,72090,11300,50550,55850,26200,648655,
,,3. Unusable Stock,,11700,,100,,,,5100,5700,4500,3100,700,30900,
,,4. Stock Distributed,11700,87840,104120,70800,59005,22040,29220,33510,37460,85480,74225,17615,633015,
,,5. Total Stock,77240,155550,164597,153105,95700,84880,78610,109490,87830,68460,54310,43295,1173067,
16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,782,954,1098,611,633,769,714,607,532,458,643,2875,10676,
,,2. Stocks Received,250,555,,100,150,100,200,500,,200,100,3704,5859,
,,3. Unusable Stock,,,,,,,,,,,100,4705,4805,
,,4. Stock Distributed,78,124,42,78,84,234,147,659,239,318,218,351,2572,
,,5. Total Stock,954,1385,1056,633,699,635,767,448,293,340,425,1523,9158,
16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,129,869,1183995,785,81,109,111,63,15580,34994,1689,89742,1328147,
,,2. Stocks Received,1100,,,19,,10,,50017,50234,30,684080,16,785506,
,,3. Unusable Stock,800,800,742,,,,,2,4,1,5,6,2360,
,,4. Stock Distributed,274,15,209581,754,17,92,88,34523,30839,33345,202040,2009,513577,
,,5. Total Stock,155,54,973672,50,64,27,23,15555,34971,1678,483724,87743,1597716,
16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,35671664,34292892,30107102,29360892,26307979,22806228,18941718,23823688,21864348,25892628,30554348,18968418,318591905,
,,2. Stocks Received,4305858,1300000,2980000,1895000,3578996,1020000,1247900,1540700,2805000,9381600,4485800,13307200,47848054,
,,3. Unusable Stock,50000,30000,61000,16000,,,,150000,390000,20000,1273000,1625400,3615400,
,,4. Stock Distributed,4699630,4989690,4979420,5995820,3632045,3378110,3085930,2997130,3093020,7060080,17686730,12213300,73810905,
,,5. Total Stock,35227892,30573202,28046682,25244072,26254930,20448118,17103688,22217258,21186328,28194148,16080418,18436918,289013654,
16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,4559737,4094605,3638835,2710030,2609960,5880460,1613660,1474510,2002270,1458560,5225990,4789821,40058438,
,,2. Stocks Received,,,37000,50000,,,,255000,505700,2902256,88800,306700,4145456,
,,3. Unusable Stock,,,,,,,,,,,53000,42000,95000,
,,4. Stock Distributed,465132,455770,610805,147030,645700,872300,139850,224150,464050,116950,485549,1676781,6304067,
,,5. Total Stock,4094605,3638835,3065030,2613000,1964260,5008160,1473810,1505360,2043920,4243866,4776241,3377740,37804827,
16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,356648,1050809,1021929,927840,1092989,1018370,454141,418314,259806,428519,783028,640293,8452686,
,,2. Stocks Received,3372850,1540,29300,234300,10990,37307,7813,199960,94260,418400,64390,368403,4839513,
,,3. Unusable Stock,300000,227000,223385,231000,202000,21100,,5050,5700,76000,80870,70225,1442330,
,,4. Stock Distributed,324979,312445,403756,583232,499664,173351,71329,73033,79637,251313,110630,410098,3293467,
,,5. Total Stock,3104519,512904,424088,347908,402315,861226,390625,540191,268729,519606,655918,528373,8556402,
16.3.10,Stock Position of Vitamin A solution,1. Balance From Previous Month,3286231,2678502,2927068,3128627,2518766,1741516,2347094,2263131,1904787,2362583,1700195,1483145,28341645,
,,2. Stocks Received,10000,570000,500,132800,,94376,,404082,9220,356878,13001,332628,1923485,
,,3. Unusable Stock,5851,123641,5683,3688,8529,12634,8451,16460,4541,3292,7491,3453,203714,
,,4. Stock Distributed,203682,323661,55526,696940,212361,118601,92392,90471,138282,689530,250128,495904,3367478,
,,5. Total Stock,3086698,2801200,2866359,2560799,2297876,1704657,2246251,2560282,1771184,2026639,1455577,1316416,26693938,
16.3.11,Stock of ORS (New WHO formulation),1. Balance From Previous Month,363833,341690,368464,341200,300835,425729,544626,599802,673133,600373,787157,680635,6027477,
,,2. Stocks Received,84030,96811,144000,53809,266492,338940,220050,116000,100580,189100,138880,234662,1983354,
,,3. Unusable Stock,18500,41501,57217,25000,4900,900,500,6000,11400,18000,20620,33180,237718,
,,4. Stock Distributed,101671,114999,116851,148855,156121,185255,143761,109440,85875,102689,191811,175440,1632768,
,,5. Total Stock,327692,282001,338396,221154,406306,578514,620415,600362,676438,668784,713606,706677,6140345,
16.4.1,Stock Position of 0.1 ml Syringes(AD),1. Balance From Previous Month,400076,398331,527406,546831,461820,451027,772494,500090,489806,635682,522743,575904,6282210,
,,2. Stocks Received,152500,354000,323800,198990,250100,244998,284900,237600,474150,364550,257232,205776,3348596,
,,3. Unusable Stock,13265,22391,10400,8430,16963,11713,14767,26246,17413,33891,20006,14276,209761,
,,4. Stock Distributed,164174,244790,313931,298520,262933,244783,298219,253140,410755,411066,262579,260003,3424893,
,,5. Total Stock,375137,485150,526875,438871,432024,439529,744408,458304,535788,555275,497390,507401,5996152,
16.4.2,Stock Position of 0.5 ml Syringes(AD),1. Balance From Previous Month,4821349,3243322,4360533,4862116,5109723,5430010,5269192,5050776,4875985,5443969,4612873,3679922,56759770,
,,2. Stocks Received,1060514,2255000,2263200,2513350,2746430,1709500,1762400,1200000,3584100,1893500,1403794,1619022,24010810,
,,3. Unusable Stock,140993,220745,200757,98794,247130,209352,270096,207893,116552,168551,153422,82889,2117174,
,,4. Stock Distributed,2607380,1792388,2155980,2357851,2282844,2041855,1819075,2095731,3058845,2573002,2315978,2236791,27337720,
,,5. Total Stock,3133490,3485189,4266996,4918821,5326179,4888303,4942421,3947152,5284688,4595916,3547267,2979264,51315686,
16.4.3,Stock Position of 5.0 ml Syringes(Disposable),1. Balance From Previous Month,198954,269105,288567,317447,542989,575979,269304,224634,202114,178890,136602,190534,3395119,
,,2. Stocks Received,78550,127400,189400,68800,170300,90250,47600,25900,170950,51250,86430,129910,1236740,
,,3. Unusable Stock,9432,11097,9406,2435,2900,900,6131,8591,4320,2412,24426,16918,98968,
,,4. Stock Distributed,61182,175096,157264,106873,135506,243499,104374,84357,205347,102609,69252,107449,1552808,
,,5. Total Stock,206890,210312,311297,276939,574883,421830,206399,157586,163397,125119,129354,196077,2980083,
17.1,Number of cases of Infant deaths within 24 hrs of birth,TOTAL,11,25,27,25,26,5,5,36,24,13,5,,202,
17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,1. Up to 1 Weeks of Birth,3,8,17,20,3,1,3,10,5,5,,5,80,
,,2. Between 1 week & 4 weeks of birth,4,4,4,4,5,,5,1,2,,1,,30,
,,3. Total,7,12,21,24,8,1,8,11,7,5,1,5,110,
17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,1. Up to 1 Weeks of Birth,6,14,15,32,6,6,10,8,1,3,2,5,108,
,,2. Between 1 week & 4 weeks of birth,2,1,3,1,4,,,,,,1,,12,
,,3. Total,8,15,18,33,10,6,10,8,1,3,3,5,120,
17.2.3,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being LBW,1. Up to 1 Weeks of Birth,5,5,17,11,10,3,20,11,15,8,3,11,119,
,,2. Between 1 week & 4 weeks of birth,4,2,,,5,5,,6,5,2,6,3,38,
,,3. Total,9,7,17,11,15,8,20,17,20,10,9,14,157,
17.2.4,"Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being other than Sepsis, Asphyxia and LBW",1. Up to 1 Weeks of Birth,10,9,15,10,31,30,12,9,15,6,5,4,156,
,,2. Between 1 week & 4 weeks of birth,4,9,16,16,7,15,9,7,7,9,5,2,106,
,,3. Total,14,18,31,26,38,45,21,16,22,15,10,6,262,
17.3.1,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Pneumonia,1. Between 1 month and 11 months,4,10,11,2,8,10,5,6,10,12,3,3,84,
,,2. Between 1 year & 5 years,5,5,12,6,8,1,7,121,10,4,5,2,186,
,,3. Total,9,15,23,8,16,11,12,127,20,16,8,5,270,
17.3.2,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Diarrhoea,1. Between 1 month and 11 months,5,1,9,3,,,2,1,3,,,,24,
,,2. Between 1 year & 5 years,7,1,9,1,7,1,2,61,10,,3,,102,
,,3. Total,12,2,18,4,7,1,4,62,13,,3,,126,
17.3.3,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Fever related,1. Between 1 month and 11 months,1,3,15,10,4,7,20,4,8,3,,3,78,
,,2. Between 1 year & 5 years,6,6,13,2,8,3,10,12,9,7,18,1,95,
,,3. Total,7,9,28,12,12,10,30,16,17,10,18,4,173,
17.3.4,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Measles,1. Between 1 month and 11 months,,,,,,38,,,,,,,38,
,,2. Between 1 year & 5 years,,,,,4,,,,,,,,4,
,,3. Total,,,,,4,38,,,,,,,42,
17.3.5,"Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being other than Pneumonia, Diarrhoea, Fever related and Measles",1. Between 1 month and 11 months,1,7,18,12,21,10,8,17,16,21,4,19,154,
,,2. Between 1 year & 5 years,4,9,19,6,7,20,28,26,15,7,64,10,215,
,,3. Total,5,16,37,18,28,30,36,43,31,28,68,29,369,
17.4.1,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Diarrhoeal diseases,1. 6-14 yrs,1,,1,2,2,,,,84,1,,,91,
,,2. 15-55 yrs.,5,1,1,2,3,1,6,1,,2,1,6,29,
,,3. Above 55 yrs.,1,6,1,1,2,3,3,2,3,,1,1,24,
,,4. Total,7,7,3,5,7,4,9,3,87,3,2,7,144,
17.4.2,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Tuberculosis,1. 6-14 yrs,,1,1,,,,2,89,1,,,1,95,
,,2. 15-55 yrs.,11,16,16,10,8,21,12,11,15,18,25,16,179,
,,3. Above 55 yrs.,4,12,19,14,8,11,7,8,14,9,18,17,141,
,,4. Total,15,29,36,24,16,32,21,108,30,27,43,34,415,
17.4.3,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Respiratory diseases including infections,1. 6-14 yrs,3,,3,4,1,,2,2,1,,,,16,
,,2. 15-55 yrs.,14,18,13,14,18,14,7,13,19,24,21,26,201,
,,3. Above 55 yrs.,24,26,15,14,35,20,18,45,33,46,47,27,350,
,,4. Total,41,44,31,32,54,34,27,60,53,70,68,53,567,
17.4.4,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Malaria,1. 6-14 yrs,1,,,,,3,,63,,,,,67,
,,2. 15-55 yrs.,,,,,,2,1,8,8,5,,,24,
,,3. Above 55 yrs.,,,,,,2,,,,5,,,7,
,,4. Total,1,,,,,7,1,71,8,10,,,98,
17.4.5,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being other Fever related,1. 6-14 yrs,5,,1,2,5,16,13,10,3,1,,2,58,
,,2. 15-55 yrs.,8,7,4,3,12,17,25,8,10,9,8,9,120,
,,3. Above 55 yrs.,24,20,20,14,28,13,24,4,19,11,19,6,202,
,,4. Total,37,27,25,19,45,46,62,22,32,21,27,17,380,
17.4.6,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being HIV/AIDS,1. 6-14 yrs,,,,,,1,1,,,,,,2,
,,2. 15-55 yrs.,,,,,,,24,6,7,,,,37,
,,3. Above 55 yrs.,,,,,,1,1,7,8,,,,17,
,,4. Total,,,,,,2,26,13,15,,,,56,
17.4.7,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Heart disease or related to Hypertension,1. 6-14 yrs,,,,,,,6,,,,,,6,
,,2. 15-55 yrs.,8,5,8,7,11,8,17,17,17,13,16,19,146,
,,3. Above 55 yrs.,24,22,39,36,25,11,23,20,23,34,46,29,332,
,,4. Total,32,27,47,43,36,19,46,37,40,47,62,48,484,
17.4.8,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Neurological disease including strokes,1. 6-14 yrs,,1,,1,4,,,,,,2,1,9,
,,2. 15-55 yrs.,9,17,5,5,14,14,5,13,7,2,3,4,98,
,,3. Above 55 yrs.,18,22,21,15,8,23,23,7,12,9,5,10,173,
,,4. Total,27,40,26,21,26,37,28,20,19,11,10,15,280,
17.4.9(a),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Abortion,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,1,2,,1,,,,,,,,,4,
,,3. Above 49 yrs.,,3,,,,,,,,,,,3,
,,4. Total,1,5,,1,,,,,,,,,7,
17.4.9(b),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Obstructed or prolonged labour,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,1,,2,4,3,5,,2,,,1,,18,
,,3. Above 49 yrs.,,1,1,,,,,,,1,1,,4,
,,4. Total,1,1,3,4,3,5,,2,,1,2,,22,
17.4.9(c),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Severe hypertesnion or fits,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,5,,,3,4,6,5,4,7,3,1,,38,
,,3. Above 49 yrs.,,3,6,,1,1,,,,,,1,12,
,,4. Total,5,3,6,3,5,7,5,4,7,3,1,1,50,
17.4.9(d),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Bleeding,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,3,10,11,7,4,9,14,9,3,3,1,5,79,
,,3. Above 49 yrs.,,,,,,,,,,2,,,2,
,,4. Total,3,10,11,7,4,9,14,9,3,5,1,5,81,
17.4.9(e),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being High Fever,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,2,1,4,2,4,1,2,3,2,2,1,1,25,
,,3. Above 49 yrs.,1,4,2,2,5,3,2,2,2,2,1,2,28,
,,4. Total,3,5,6,4,9,4,4,5,4,4,2,3,53,
17.4.9(f),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being other causes (excluding abortion, obstructed or prolonged labour, severe hypertension or fits,,1. 6-14 yrs,,,,,,,,,,,
,,2. 15-49 yrs,7,9,8,42,8,49,35,19,62,54,10,8,311,
,,3. Above 49 yrs.,,10,,34,10,19,33,,45,40,,,191,
,,4. Total,7,19,8,76,18,68,68,19,107,94,10,8,502,
17.4.10,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Trauma or Accidents or Burn cases,1. 6-14 yrs,8,11,11,11,13,,11,8,21,14,11,8,127,
,,2. 15-55 yrs.,58,67,60,65,57,45,54,42,36,45,39,52,620,
,,3. Above 55 yrs.,22,25,31,25,32,15,22,17,23,31,17,15,275,
,,4. Total,88,103,102,101,102,60,87,67,80,90,67,75,1022,
17.4.11,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being suicide,1. 6-14 yrs,,,,,1,,,,,,4,,5,
,,2. 15-55 yrs.,4,3,7,9,2,8,10,2,3,2,6,3,59,
,,3. Above 55 yrs.,2,,1,,2,,,2,2,,7,1,17,
,,4. Total,6,3,8,9,5,8,10,4,5,2,17,4,81,
17.4.12,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Animal bites and stings,1. 6-14 yrs,24,31,31,1225,45,47,70,52,132,63,89,109,1918,
,,2. 15-55 yrs.,30,35,30,64,166,106,168,51,124,153,48,140,1115,
,,3. Above 55 yrs.,5,30,9,242,37,13,15,30,36,41,13,63,534,
,,4. Total,59,96,70,1531,248,166,253,133,292,257,150,312,3567,
17.4.13(a),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Acute disease,1. 6-14 yrs,3,1,6,5,15,10,10,1,214,3,5,,273,
,,2. 15-55 yrs.,47,31,27,33,43,27,16,14,16,15,14,25,308,
,,3. Above 55 yrs.,18,21,38,28,27,19,19,14,10,14,8,20,236,
,,4. Total,68,53,71,66,85,56,45,29,240,32,27,45,817,
