state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,5.3.3,Number of cases of complicated pregnancies treated with IV Oxytocis,TOTAL,2299,2312,2361,2951,4037,4334,3652,2731,3026,2462,2989,4158,37312
,5.3.4,Number of cases of complicated pregnancies treated with Blood Transfusion,TOTAL,227,274,315,403,566,593,502,488,377,447,532,588,5312
,6.1,Women getting post partum check-up within 48 hours after delivery,TOTAL,121487,135692,153371,168314,215009,217757,226217,211927,192961,179624,185235,226188,2233782
,6.2,Women getting a post partum check up between 48 hours and 14 days after delivery,TOTAL,97445,103692,118217,117333,129969,127009,158168,146423,157804,134185,132675,128097,1551017
,6.3,PNC maternal complications attended,TOTAL,1343,1164,1203,2994,1784,3101,2620,2954,1059,1512,1397,1905,23036
,7.1.1,Number of MTPs conducted at Public Institutions up to 12 weeks of pregnancy,TOTAL,4107,5374,6018,5334,3958,3620,3970,2939,4709,4407,4817,5894,55147
,7.1.2,Number of MTPs conducted at Public Institutions for more than 12 weeks of pregnancy,TOTAL,626,639,366,496,635,764,563,402,541,762,977,518,7289
,7.1.3,Total number of MTPs conducted at Public Institutions (sum of items 7.1.1 and 7.1.2),TOTAL,4733,6013,6384,5830,4593,4384,4533,3341,5250,5169,5794,6412,62436
,7.2,Number of MTPs conducted at Private Facilities,TOTAL,927,1442,1676,1334,1148,1408,1675,1486,1645,1992,1719,2401,18853
,8.1.a,Number of new cases of RTI/STI in males for which treatment was initiated,TOTAL,7652,7664,10618,7618,10003,10629,9337,14514,8537,8489,7526,8949,111536
,8.1.b,Number of new cases of RTI/STI in females for which treatment was initiated,TOTAL,11725,11189,16400,14180,16575,19130,15914,23032,14242,14718,12061,12680,181846
,8.1.c,Total number of new cases of RTI/STI in males and females for which treatment was initiated (sum of items 8.1.a and 8.1.b),TOTAL,19377,18853,27018,21798,26578,29759,25251,37546,22779,23207,19587,21629,293382
,8.2,Number of suspected RTI/STI cases for whom wet mount test was conducted,TOTAL,1689,4016,2691,983,295,752,893,863,1366,3398,375,160,17481
,9.1.1.a,Number of NSV (No Scalpel Vasectomy) or Conventional Vasectomy conducted at PHCs,TOTAL,18,19,11,48,31,26,33,53,123,176,183,238,959
,9.1.1.b,Number of NSV or Conventional Vasectomy conducted at CHCs,TOTAL,21,22,53,88,53,40,86,92,242,284,263,498,1742
,9.1.1.c,Number of NSV or Conventional Vasectomy conducted at SDHs or DHs,TOTAL,155,198,282,239,535,646,421,338,414,372,346,648,4594
,9.1.1.d,Number of NSV or Conventional Vasectomy conducted at other State owned public institutions,TOTAL,6,22,6,57,72,94,44,28,65,84,55,249,782
,9.1.1.e,"Total Number of NSV or Conventional Vasectomy conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.1.1.a to 9.1.1.d)",TOTAL,200,261,352,432,691,806,584,511,844,916,847,1633,8077
,9.1.2,Number of NSV or Conventional Vasectomy conducted at Private facilities,TOTAL,42,14,3,5,1,8,11,164,17,61,48,595,969
,9.2.1.a,Number of Laparoscopic sterilizations conducted at PHCs,TOTAL,1282,1511,952,946,978,1251,2409,5342,19883,22010,23528,15132,95224
,9.2.1.b,Number of Laparoscopic sterilizations conducted at CHCs,TOTAL,1721,1985,1483,1384,1558,1719,2654,5450,22655,23079,27938,15144,106770
,9.2.1.c,Number of Laparoscopic sterilizations conducted at SDHs or DHs,TOTAL,2700,3759,2874,2224,2575,2613,3444,4191,10388,10623,13178,10220,68789
,9.2.1.d,Number of Laparoscopic sterilizations conducted at other State owned public institutions,TOTAL,259,511,465,278,336,197,372,379,815,627,2306,1725,8270
,9.2.1.e,"Total Number of Laparoscopic sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.2.1.a to 9.2.1.d)",TOTAL,5962,7766,5774,4832,5447,5780,8879,15362,53741,56339,66950,42221,279053
,9.2.2,Number of Laparoscopic sterilizations conducted at Private facilities,TOTAL,193,157,146,104,48,442,1033,289,374,1399,2894,664,7743
,9.3.1.a,Number of Mini-lap sterilizations conducted at PHCs,TOTAL,157,54,345,113,487,832,1120,1673,7820,7121,6049,2451,28222
,9.3.1.b,Number of Mini-lap sterilizations conducted at CHCs,TOTAL,138,119,60,180,153,201,468,2347,10413,5935,4077,2221,26312
,9.3.1.c,Number of Mini-lap sterilizations conducted at SDHs or DHs,TOTAL,292,262,230,293,331,287,347,1121,2846,2138,2005,1379,11531
,9.3.1.d,Number of Mini-lap sterilizations conducted at other State owned public institutions,TOTAL,356,70,67,66,37,88,417,312,386,242,144,170,2355
,9.3.1.e,"Total Number of Mini-lap sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.3.1.a to 9.3.1.d)",TOTAL,943,505,702,652,1008,1408,2352,5453,21465,15436,12275,6221,68420
,9.3.2,Number of Mini-lap sterilizations conducted at Private facilities,TOTAL,176,179,194,208,268,264,355,479,709,893,1453,906,6084
,9.4.1.a,Number of Post-Partum sterilizations conducted at PHCs,TOTAL,115,148,188,250,208,285,352,1584,4620,2622,2381,1664,14417
,9.4.1.b,Number of Post-Partum sterilizations conducted at CHCs,TOTAL,188,183,253,215,168,153,387,1972,4771,2946,2268,1409,14913
,9.4.1.c,Number of Post-Partum sterilizations conducted at SDHs or DHs,TOTAL,490,594,424,402,387,676,523,1023,1311,1565,1468,1133,9996
,9.4.1.d,Number of Post-Partum sterilizations conducted at other State owned public institutions,TOTAL,7,17,27,58,93,20,22,30,25,14,15,14,342
,9.4.1.e,"Total Number of Post-Partum sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.4.1.a to 9.4.1.d)",TOTAL,800,942,892,925,856,1134,1284,4609,10727,7147,6132,4220,39668
,9.4.2,Number of Post-Partum sterilizations conducted at Private facilities,TOTAL,47,101,300,238,129,206,164,131,432,387,399,602,3136
,9.5.1.a,Number of IUCD Insertions conducted at SCs,TOTAL,24011,34350,43700,67852,63053,58791,54333,62562,65338,94090,99340,123799,791219
,9.5.1.b,Number of IUCD Insertions conducted at PHCs,TOTAL,10584,15686,15414,24354,26187,25699,21030,21300,25651,38249,48180,49655,321989
,9.5.1.c,Number of IUCD Insertions conducted at CHCs,TOTAL,7406,10809,15621,22532,18995,23122,18242,18643,21125,35585,34045,36466,262591
,9.5.1.d,Number of IUCD Insertions conducted at SDHs or DHs,TOTAL,2956,5214,8178,9186,10228,8626,8557,7915,8623,9143,12087,14187,104900
,9.5.1.e,Number of IUCD Insertions conducted at other State owned public institutions,TOTAL,2573,2423,3763,3491,1623,2319,3799,4441,3550,3410,7947,6572,45911
,9.5.1.f,"Total Number of IUCD Insertions conducted at Public facilities i.e. SC, PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.5.1.a to 9.5.1.e)",TOTAL,47530,68482,86676,127415,120086,118557,105961,114861,124287,180477,201599,230679,1526610
,9.5.1A,"Out of above total, Post Partum (within 48 hours of delivery) IUCD insertions",TOTAL,,,,,,,,,,,,,
,9.5.2,Number of IUCD Insertions conducted at Private facilities,TOTAL,311,383,483,1054,517,5504,1624,2983,4607,6674,6374,502,31016
,9.06,Number of IUCD removals,TOTAL,1832,1502,2295,10141,3378,111850,14854,14762,6579,5847,7772,17532,198344
,9.07,Number of Oral Pills cycles distributed,TOTAL,181067,224072,173853,357466,332074,350086,625330,559151,376880,334235,658386,515868,4688468
,9.08,Number of Condom pieces distributed,TOTAL,1114265,841404,890790,5167779,6719526,6215115,6519516,5067753,5507785,6261368,5970320,6361432,56637053
,9.09,Number of Centchroman (weekly) pills given,TOTAL,,1931,1875,5,17242,902,,30966,68840,35267,35874,103836,296738
,9.1,Number of Emergency Contraceptive Pills distributed,TOTAL,,,591,41477,41648,35504,33679,41000,27390,40151,55661,53665,370766
,9.11.1.a,Number of cases of complications following male sterilization,TOTAL,,,,,,,1,,,1,12,,14
,9.11.1.b,Number of cases of complications following female sterilization,TOTAL,23,19,16,3,6,4,88,11,5,7,98,12,292
,9.11.2.a,Number of failures following male sterilization,TOTAL,1,3,,6,,,1,2,2,1,1,,17
,9.11.2.b,Number of failures following female sterilization,TOTAL,53,79,53,89,61,66,39,53,69,50,61,63,736
,9.11.3.a,Number of deaths following male sterilization,TOTAL,,,,,,,,,,,,,
,9.11.3.b,Number of deaths following female sterilization,TOTAL,,,1,,6,,1,1,3,2,1,1,16
,9.12,Number of Institutions having NSV trained doctors,TOTAL,80,94,88,74,71,97,96,93,97,98,103,102,-1
,10.1.01,Number of Infants (0 to 11 months old)received BCG immunisation,TOTAL,307969,422324,396204,437982,497604,457560,430217,393144,500434,420379,409220,445355,5118392
,10.1.02,Number of Infants (0 to 11 months old) received DPT1 immunisation,TOTAL,321251,421852,394794,424033,431015,382077,406270,411160,561154,479268,438045,458251,5129170
,10.1.03,Number of Infants (0 to 11 months old) received DPT2 immunisation,TOTAL,313448,386036,391920,400055,390217,341011,340251,352557,510751,465106,439509,471549,4802410
,10.1.04,Number of Infants (0 to 11 months old) received DPT3 immunisation,TOTAL,303714,384572,383606,410775,385349,323195,317980,353855,492071,457622,446687,495439,4754865
,10.1.04A,Number of Infants (0 to 11 months old) received Pentavalent1 immunisation,TOTAL,,,,,,,,,,,,,
,10.1.04B,Number of Infants (0 to 11 months old) received Pentavalent2 immunisation,TOTAL,,,,,,,,,,,,,
,10.1.04C,Number of Infants (0 to 11 months old) received Pentavalent3 immunisation,TOTAL,,,,,,,,,,,,,
,10.1.05,Number of Infants (0 to 11 months old) received OPV 0 (Birth Dose),TOTAL,116989,163550,166735,191985,236920,248379,231768,212927,228186,200644,182217,213849,2394149
,10.1.06,Number of Infants (0 to 11 months old) received OPV1 (First Dose),TOTAL,318584,427711,393053,418661,417039,381599,398906,399991,556268,462782,422239,466242,5063075
,10.1.07,Number of Infants (0 to 11 months old) received OPV2 (Second Dose),TOTAL,312824,391411,391430,397799,389912,337260,339896,351982,501513,451113,424517,476849,4766506
,10.1.08,Number of Infants (0 to 11 months old) received OPV3 (Third Dose),TOTAL,303795,391117,382299,408999,383847,319564,316710,355503,483170,444847,433797,506482,4730130
,10.1.09A,Number of Infants (upto 48 hrs of age) received Hepatitis-B0 immunisation,TOTAL,,,,,,,,,,,,,
,10.1.09,Number of Infants (0 to 11 months old) received Hepatitis-B1 immunisation,TOTAL,12968,15717,15658,18137,18966,12056,19709,14057,23977,18852,19776,14618,204491
,10.1.10,Number of Infants (0 to 11 months old) received Hepatitis-B2 immunisation,TOTAL,13929,12211,13058,14193,13664,9802,10775,9299,19137,14762,14873,10008,155711
,10.1.11,Number of Infants (0 to 11 months old) received Hepatitis-B3 immunisation,TOTAL,10581,11974,13192,14066,13036,8827,10508,9960,18249,14008,14480,9994,148875
,10.1.12,Number of Infants (0 to 11 months old) received Measles immunisation (First Dose),TOTAL,285548,374957,360968,409171,400763,189752,309326,390253,494233,426027,393854,460740,4495592
,10.1.12B,Number of Infants (more than 16 months old) received Measles immunisation (Second Dose),TOTAL,,,,,,,,,,,,,
,10.1A,No. of Children aged 9 to 12 months who received JE 1st dose,TOTAL,,,,,,,,,,,,,
,10.1.13.a,Total number of male children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,146692,194102,188026,215551,211743,105535,163269,199211,263861,221667,204247,230764,2344668
,10.1.13.b,Total number of female children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,132415,176260,170981,197255,187247,95102,144265,177902,239130,198534,182980,212718,2114789
,10.1.13.c,Total number of children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month (sum of items 10.1.13.a and 10.1.13.b),TOTAL,279107,370362,359007,412806,398990,200637,307534,377113,502991,420201,387227,443482,4459457
,10.2.1,Number of Infants (more than 16 months old) received DPT Booster dose,TOTAL,160405,230578,241510,258582,287924,218934,187988,206858,239411,214517,235919,244141,2726767
,10.2.2,Number of Infants (more than 16 months old) received OPV Booster dose,TOTAL,157728,234788,239500,254614,278689,220022,184346,204778,235427,204059,227593,246282,2687826
,10.2.3,"Number of Infants (more than 16 months old) received Measles, Mumps, Rubella (MMR) Vaccination",TOTAL,17486,19421,19179,21932,37625,16577,28139,16792,18319,32667,33992,28482,290611
,10.3.1.a,Total number of male children (12 to 23 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,51186,83366,76094,87019,103277,72526,68804,77415,84268,78735,80288,78615,941593
,10.3.1.b,Total number of female children (12 to 23 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,45116,75914,69436,79354,92312,67217,60122,69211,75933,69710,71775,71812,847912
,10.3.1.c,Total number of children (12 to 23 months old) fully immunised (BCG+DPT123+OPV123/Pentavalent123+Measles) during the month (sum of items 10.3.1.a and 10.3.1.b),TOTAL,96302,159280,145530,166373,195589,139743,128926,146626,160201,148445,152063,150427,1789505
,10.3.2,Number of children (more than 5 years old) given DT5,TOTAL,24263,40371,33327,41486,59490,60733,59578,48482,72704,73185,78624,81434,673677
,10.3.3,Number of children (more than 10 years old) given TT10,TOTAL,138888,193056,172431,228071,214270,187416,150557,141758,190397,188681,183903,181725,2171153
,10.3.4,Number of children (more than 16 years old) given TT16,TOTAL,119260,169760,154207,193101,191661,167424,143453,132695,177830,175812,175436,172437,1973076
,10.3.5.a,Number of cases of Abscess reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,5,11,,26,39,17,1019,19,817,19,957,36,2965
,10.3.5.b,Number of cases of Death reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,,,,,1,1,,1,,,,,3
,10.3.5.c,Number of cases of other complications reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,24,127,21,25,61,40,70,41,1406,124,63,45,2047
,10.4.1,Number of Immunisation sessions planned to be held during the month,TOTAL,134886,157964,156013,164582,169045,166980,161423,159310,177343,168866,160438,172039,1948889
,10.4.2,Number of Immunisation sessions held during the month,TOTAL,107082,136747,126007,143140,158608,156133,142208,136002,167532,190822,146626,160940,1771847
,10.4.3,Number of Immunisation sessions held during the month where ASHAs were present,TOTAL,74908,100958,90888,106488,122828,113295,106323,95722,122165,118864,103253,114652,1270344
,10.5.1,Number of children (more than 16 months old) received Japanese Encephalitis (JE) vaccination,TOTAL,,,,,,,,,,,,,
,11.1.1,Number of children (9 months to 5 years old) administered 1st dose of Vitamin A (Dose-1),TOTAL,262441,351528,364792,408750,403942,164517,231234,229915,352899,390892,381656,444030,3986596
,11.1.2,Number of children (9 months to 5 years old) were administered 5th dose of Vitamin A (Dose-5),TOTAL,49772,45033,138725,270025,391412,131300,36489,30873,69762,436591,598497,388042,2586521
,11.1.3,Number of children (9 months to 5 years old) administered 9th dose of Vitamin A (Dose-9),TOTAL,14753,12216,53443,103010,263311,36898,13055,10419,30288,240947,283794,171562,1233696
,12.1,Number of cases of Diptheria reported in children below 5 years of age,TOTAL,,,2,1,12,12,1982,5128,,,,,7137
,12.2,Number of cases of Pertusis reported in children below 5 years of age,TOTAL,,,,1,10,2,3,15,,,,,31
,12.3,Number of cases of Tetanus neonatarum reported in children below 5 years of age,TOTAL,,,,,,1,1,,,,,2,4
,12.4,Number of cases of Tetanus other than neonatarum reported in children below 5 years of age,TOTAL,2,1,3,1,4,7,4,,7,1,,2,32
,12.5,Number of cases of Polio reported in children below 5 years of age,TOTAL,,,,,,,,,,,,,
,12.6,Number of cases of Measles reported in children below 5 years of age,TOTAL,101,66,47,24,52,7,46,1537,65,235,127,56,2363
,12.7,Number of cases of Diarrhoea and Dehydration reported in children below 5 years of age,TOTAL,2960,7241,5998,9487,6914,6450,6302,4408,5511,5194,3442,6172,70079
,12.8,Number of cases of Malaria reported in children below 5 years of age,TOTAL,2733,635,735,927,675,1686,1488,977,423,86,138,167,10670
,12.9,Number of children below 5 years of age admitted with Respiratory Infections,TOTAL,1611,3131,2606,3150,4060,5584,1450,5286,3889,1174,1015,1610,34566
,13.1,Number of Patients operated for cataract,TOTAL,28401,22323,17928,25348,22872,30147,36486,54474,74496,91500,114879,127764,646618
,13.2,Number of Intraocular Lens(IOL) implantations,TOTAL,25740,19489,15573,24161,20932,26873,33477,48949,74101,84320,110210,120070,603895
,13.3,Number of School children detected with Refractive errors,TOTAL,9501,12007,2173,17384,35446,40895,29069,19050,18269,11628,27741,34850,258013
,13.4,Number of children provided free glasses,TOTAL,421,882,851,1074,5540,13907,3542,4257,3613,10580,10966,17580,73213
,13.5,Number of eyes collected through eye donation,TOTAL,22,35,25,18,22,51,36,24,31,101,121,136,622
,13.6,Number of eyes utilised for corneal transplant,TOTAL,22,35,25,17,21,47,36,28,31,101,121,132,616
,14.01,Number of CHC or SDH or DH functioning as First Referral units (FRUs),TOTAL,146,172,173,169,153,167,167,162,163,165,159,161,-1
,14.02,Number of PHCs functioning 24X7 with atleast 3 Staff Nurses,TOTAL,458,479,469,481,457,437,445,472,455,469,489,474,-1
,14.03,Number of Anganwadi centres reported to have conducted VHNDs,TOTAL,45152,57790,45825,50148,54753,56429,55480,56619,62149,58557,59270,58583,-1
,14.04,Number of facilities having a Rogi Kalyan Samiti (RKS),TOTAL,795,870,809,836,839,814,801,831,941,925,921,934,-1
,14.05,Number of RKS meetings held during the month,TOTAL,487,568,545,573,573,597,610,592,639,634,599,630,7047
,14.06,Number of facilities having Ambulance services (Assured Referral Services),TOTAL,290,317,313,354,353,343,331,339,379,367,327,759,-1
,14.07,Total Number of times the Ambulance was used for transporting patients during the month,TOTAL,782,999,1104,1090,727,1083,947,974,1189,1855,1458,3065,15273
,14.08,Number of Institutions having Operational Sick New Born and Child Care Units (SNCU),TOTAL,120,173,167,202,165,217,218,233,226,207,191,192,-1
,14.09,Number of functional Laproscopes in CHC/SDH/DH,TOTAL,504,659,575,585,605,598,613,637,700,636,665,679,-1
,14.10.1.a,Number of male patients admitted (Inpatients) during the month,1. Children,15905,19485,24444,24516,34131,30790,33812,23507,22407,24871,27831,30353,312052
,,,2. Adults,104572,82890,79571,73553,76166,84382,72500,79595,76933,71109,70384,77611,949266
,14.10.1.b,Number of female patients (Inpatients) admitted during the month,1. Children,14315,24399,24701,22034,27699,26131,30059,23078,23419,22752,28471,32243,299301
,,,2. Adults,119630,100878,94405,115368,131526,132564,117997,123069,128876,123134,116379,135951,1439777
,14.10.1.c,Total number of patients admitted (Inpatients) during the month (sum of items 14.10.1.a and 14.10.1.b),1. Children,30220,43884,49145,46550,61830,56921,63871,46585,45826,47623,56302,62596,611353
,,,2. Adults,224202,183768,173976,188921,207692,216946,190497,202664,205809,194243,186763,213562,2389043
,14.10.2.a,Number of death cases of Inpatient males,TOTAL,2751,3054,2960,3165,3307,7634,3092,3049,3538,2601,2992,3132,41275
,14.10.2.b,Number of death cases of Inpatient females,TOTAL,2053,2290,2343,2316,2561,3052,2305,2364,2684,1908,2104,2297,28277
,14.10.2.c,Number of cases of death of Inpatients (sum of items 14.10.2.a and 14.10.2.b),TOTAL,4804,5344,5303,5481,5868,10686,5397,5413,6222,4509,5096,5429,69552
,14.11,In-Patient Head Count at midnight,TOTAL,39659,66532,61211,56569,62846,73737,62441,63997,79432,67829,86869,88667,809789
,14.12.1,OPD attendance (All),TOTAL,7127425,3833842,3736899,3627783,4510054,5657743,4569690,3810062,3613878,3055010,3645560,4300113,51488059
,14.13.1,Number of major operations carried out using general or spinal anaesthesia,TOTAL,15514,10280,8248,18672,199795,9872,40809,83017,26356,44059,48109,35360,540091
,14.13.1A,"Out of 14.13.1,Gynecology- Hysterectomy surgeries",TOTAL,,,,,,,,,,,,,
,14.13.2,Number of minor operations carried out without anaesthesia or using local anaesthesia,TOTAL,14255,18930,19659,18457,186919,20548,75292,21192,28947,23111,24047,24015,475372
